,wind power production
3640,216.66000000000003
3641,161.71
3642,147.39
3643,73.88
3644,32.75
3645,12.629999999999999
3646,-0.49
3647,-0.34
3648,-0.34
3649,-0.35
3650,-0.34
3651,-0.35
3652,-1.57
3653,-4.24
3654,-7.49
3655,-7.6
3656,-1.5300000000000002
3657,2.28
3658,7.49
3659,84.9
3660,68.07
3661,19.59
3662,15.669999999999998
3663,86.95
3664,90.13
3665,71.07000000000001
3666,66.17
3667,25.050000000000004
3668,18.29
3669,57.620000000000005
3670,39.43
3671,76.69999999999999
3672,81.61
3673,66.44
3674,-0.45999999999999996
3675,-0.32
3676,-1.76
3677,1.44
3678,9.46
3679,-7.0600000000000005
3680,-7.75
3681,-7.8100000000000005
3682,-7.87
3683,19.02
3684,251.13
3685,346.2
3686,395.52
3687,400.73
3688,401.01
3689,401.04999999999995
3690,400.24
3691,351.28
3692,262.13
3693,193.22
3694,126.65
3695,106.24000000000001
3696,106.28
3697,80.11
3698,99.57
3699,104.97
3700,105.25
3701,106.3
3702,105.58
3703,182.35
3704,103.38
3705,26.35
3706,33.43
3707,-2.72
3708,22.85
3709,26.43
3710,33.33
3711,15.02
3712,78.16
3713,159.32999999999998
3714,170.4
3715,293.46000000000004
3716,385.85
3717,299.83
3718,240.03
3719,106.12
3720,99.89
3721,98.9
3722,92.37
3723,100.08000000000001
3724,91.83
3725,89.22999999999999
3726,93.56
3727,123.88
3728,186.96
3729,130.61
3730,14.399999999999999
3731,-0.31
3732,62.129999999999995
3733,91.0
3734,63.39
3735,90.16
3736,70.58
3737,86.72
3738,160.32999999999998
3739,157.26999999999998
3740,278.03999999999996
3741,224.44
3742,191.61
3743,137.53
3744,103.92
3745,91.87
3746,90.36
3747,54.2
3748,52.4
3749,117.81
3750,256.03999999999996
3751,101.00999999999999
3752,28.509999999999998
3753,0.75
3754,15.27
3755,7.17
3756,42.14
3757,53.49
3758,89.92
3759,195.85000000000002
3760,133.65
3761,116.87
3762,148.78
3763,74.22
3764,126.61999999999999
3765,298.69
3766,357.52
3767,211.6
3768,104.63
3769,102.86
3770,100.22
3771,94.5
3772,98.91
3773,149.89999999999998
3774,189.98000000000002
3775,170.55
3776,116.48
3777,84.06
3778,94.06
3779,61.3
3780,87.8
3781,124.66
3782,112.62
3783,252.15
3784,288.4
3785,321.15999999999997
3786,467.59000000000003
3787,407.76
3788,400.16999999999996
3789,217.78
3790,108.18
3791,84.59
3792,97.92
3793,53.68
3794,-0.36
3795,-0.33
3796,2.2399999999999998
3797,-0.32
3798,-0.77
3799,-3.18
3800,-0.33999999999999997
3801,-3.44
3802,4.779999999999999
3803,65.13
3804,85.74
3805,123.05000000000001
3806,90.6
3807,97.86
3808,41.25
3809,19.65
3810,8.969999999999999
3811,12.2
3812,316.19
3813,402.90999999999997
3814,351.40999999999997
3815,190.25
3816,105.81
3817,103.58000000000001
3818,102.38
3819,96.25999999999999
3820,88.95
3821,75.78
3822,69.51
3823,89.75
3824,56.12
3825,38.54
3826,135.92
3827,100.64
3828,64.75
3829,106.03
3830,75.16
3831,61.99
3832,102.9
3833,61.82
3834,-0.19
3835,279.33
3836,559.7
3837,399.92999999999995
3838,354.41999999999996
3839,158.29
3840,105.51
3841,106.07
3842,106.37
3843,106.33
3844,102.42
3845,181.5
3846,218.55
3847,212.68
3848,252.69
3849,327.0
3850,280.96000000000004
3851,453.51
3852,389.77
3853,580.28
3854,502.74
3855,593.37
3856,597.88
3857,597.83
3858,564.01
3859,426.45
3860,261.12
3861,231.35
3862,122.03999999999999
3863,106.06
3864,106.13
3865,106.12
3866,106.15
3867,106.21
3868,106.24000000000001
3869,106.24000000000001
3870,81.89
3871,91.36
3872,176.04000000000002
3873,229.3
3874,80.89
3875,27.01
3876,72.52000000000001
3877,116.18
3878,69.37
3879,115.16
3880,249.29
3881,398.15
3882,400.9
3883,400.98
3884,401.01
3885,258.81
3886,205.49
3887,135.56
3888,80.28
3889,33.97
3890,48.959999999999994
3891,78.27000000000001
3892,63.79
3893,52.129999999999995
3894,69.96000000000001
3895,70.78
3896,179.21
3897,193.98000000000002
3898,107.17
3899,126.65
3900,19.91
3901,-0.6699999999999999
3902,66.36
3903,2.56
3904,7.369999999999999
3905,-2.02
3906,-2.4499999999999997
3907,21.65
3908,25.82
3909,25.11
3910,25.43
3911,42.4
3912,-0.32
3913,-0.36
3914,-0.4
3915,-0.76
3916,1.94
3917,62.8
3918,55.989999999999995
3919,0.64
3920,28.810000000000002
3921,-6.779999999999999
3922,-7.54
3923,40.349999999999994
3924,70.49000000000001
3925,356.82
3926,347.21000000000004
3927,377.45000000000005
3928,345.33000000000004
3929,396.44
3930,462.22
3931,308.02
3932,435.38
3933,278.15999999999997
3934,174.67000000000002
3935,35.03
3936,27.37
3937,89.55000000000001
3938,100.84
3939,104.38999999999999
3940,103.36
3941,105.12
3942,346.1
3943,497.83000000000004
3944,497.85
3945,507.14
3946,886.6
3947,929.73
3948,947.74
3949,936.3199999999999
3950,866.5
3951,641.73
3952,430.52
3953,535.0699999999999
3954,510.35
3955,356.94
3956,399.48
3957,311.61
3958,109.18
3959,106.02000000000001
3960,105.92
3961,105.91
3962,105.89
3963,105.88
3964,105.97999999999999
3965,152.98
3966,340.06
3967,414.28999999999996
3968,405.53999999999996
3969,463.26
3970,450.03
3971,447.94
3972,605.99
3973,571.73
3974,447.04
3975,356.22
3976,341.65
3977,248.64999999999998
3978,155.42000000000002
3979,136.32999999999998
3980,74.00999999999999
3981,88.22
3982,89.02000000000001
3983,58.91
3984,9.73
3985,-0.33
3986,-0.33
3987,5.96
3988,1.4
3989,16.97
3990,2.37
3991,-2.15
3992,2.2
3993,31.439999999999998
3994,-6.01
3995,-7.609999999999999
3996,-7.67
3997,-7.72
3998,1.15
3999,59.64
4000,10.49
4001,-4.8100000000000005
4002,-7.79
4003,-7.85
4004,-7.9
4005,-7.92
4006,4.64
4007,50.42
4008,78.42
4009,94.19999999999999
4010,105.62
4011,103.63
4012,102.16999999999999
4013,112.97
4014,213.53
4015,173.91
4016,56.03
4017,79.43
4018,110.96000000000001
4019,137.07
4020,130.9
4021,56.620000000000005
4022,14.3
4023,34.16
4024,22.369999999999997
4025,49.81
4026,62.31
4027,32.660000000000004
4028,-0.31
4029,2.1999999999999997
4030,82.91
4031,40.25
4032,67.78
4033,17.64
4034,19.41
4035,47.07
4036,24.64
4037,2.2800000000000002
4038,12.23
4039,-1.92
4040,-1.9200000000000002
4041,4.75
4042,20.57
4043,75.81
4044,173.61
4045,267.34000000000003
4046,264.91999999999996
4047,216.99
4048,181.03
4049,183.45
4050,74.47
4051,306.22
4052,279.07000000000005
4053,71.72
4054,80.73
4055,49.36
4056,99.6
4057,39.8
4058,-0.33
4059,-0.33
4060,-0.32
4061,-0.31
4062,3.8600000000000003
4063,-0.48
4064,-0.32
4065,-6.91
4066,-7.82
4067,107.22
4068,237.0
4069,293.88
4070,507.17
4071,674.97
4072,582.24
4073,615.2
4074,551.11
4075,441.53999999999996
4076,180.46
4077,84.34
4078,28.1
4079,58.480000000000004
4080,60.269999999999996
4081,49.21
4082,89.34
4083,101.4
4084,76.84
4085,94.71000000000001
4086,111.24000000000001
4087,38.379999999999995
4088,33.1
4089,73.86
4090,231.20999999999998
4091,275.46
4092,224.08
4093,140.47
4094,156.74
4095,195.32999999999998
4096,181.04000000000002
4097,147.48000000000002
4098,174.81
4099,268.36
4100,122.75
4101,149.5
4102,120.62
4103,98.71000000000001
4104,101.78
4105,102.99000000000001
4106,106.0
4107,106.16
4108,106.03
4109,112.09
4110,151.79
4111,294.96000000000004
4112,245.81
4113,374.0
4114,560.03
4115,853.12
4116,735.06
4117,805.81
4118,772.13
4119,735.65
4120,989.1600000000001
4121,896.24
4122,792.0799999999999
4123,632.55
4124,597.81
4125,463.33000000000004
4126,218.63
4127,137.1
4128,105.85
4129,105.91
4130,105.93
4131,106.05
4132,106.05
4133,143.98
4134,418.15
4135,561.62
4136,298.81
4137,395.67
4138,470.99
4139,304.15
4140,321.46000000000004
4141,376.65999999999997
4142,250.31
4143,342.65999999999997
4144,257.24
4145,318.5
4146,440.25
4147,569.8199999999999
4148,460.84000000000003
4149,420.09000000000003
4150,395.65
4151,230.93
4152,106.11
4153,106.22
4154,105.81
4155,103.68
4156,68.50999999999999
4157,105.82
4158,169.55
4159,127.97999999999999
4160,103.61
4161,92.92
4162,282.22
4163,209.99
4164,70.45
4165,408.84000000000003
4166,588.03
4167,629.63
4168,478.22
4169,481.29999999999995
4170,470.76
4171,384.11
4172,319.03
4173,369.93
4174,268.61
4175,129.54000000000002
4176,105.35
4177,105.72
4178,106.14
4179,105.36
4180,105.62
4181,106.23
4182,93.09
4183,69.09
4184,65.69999999999999
4185,0.8700000000000001
4186,10.65
4187,85.73
4188,183.91
4189,239.15
4190,259.02
4191,190.6
4192,283.04
4193,289.31
4194,375.15
4195,389.73
4196,236.13
4197,232.26999999999998
4198,154.48000000000002
4199,106.05
4200,106.03999999999999
4201,90.7
4202,98.87
4203,106.09
4204,105.05
4205,105.81
4206,225.70000000000002
4207,279.86
4208,432.15
4209,513.46
4210,597.6700000000001
4211,663.8900000000001
4212,673.57
4213,672.4200000000001
4214,759.4
4215,582.8599999999999
4216,403.21000000000004
4217,602.99
4218,467.83000000000004
4219,172.24
4220,282.40999999999997
4221,285.96
4222,169.92000000000002
4223,106.2
4224,106.30000000000001
4225,105.94
4226,106.12
4227,106.13
4228,106.09
4229,105.69
4230,105.63
4231,158.47
4232,428.64
4233,448.69
4234,498.11
4235,572.61
4236,752.38
4237,787.3
4238,747.8199999999999
4239,747.7
4240,744.82
4241,744.8599999999999
4242,700.03
4243,595.23
4244,409.40999999999997
4245,389.58
4246,261.47
4247,158.72
4248,106.0
4249,105.97
4250,105.66
4251,104.61
4252,104.50999999999999
4253,181.76999999999998
4254,364.89
4255,201.47
4256,148.98000000000002
4257,143.56
4258,133.89
4259,236.14
4260,178.87
4261,188.49
4262,143.72
4263,143.13
4264,142.29000000000002
4265,84.98
4266,94.08
4267,109.33
4268,74.22999999999999
4269,68.88
4270,29.689999999999998
4271,23.32
4272,-0.4
4273,-0.33
4274,-0.33
4275,-0.34
4276,-0.65
4277,8.719999999999999
4278,-4.43
4279,-7.529999999999999
4280,-7.64
4281,-7.6899999999999995
4282,0.33999999999999997
4283,42.660000000000004
4284,13.46
4285,30.33
4286,17.82
4287,44.8
4288,66.28999999999999
4289,53.29
4290,87.06
4291,20.53
4292,0.52
4293,25.050000000000004
4294,51.269999999999996
4295,4.76
4296,1.0499999999999998
4297,-0.33
4298,23.82
4299,56.71000000000001
4300,17.17
4301,30.75
4302,41.62
4303,-4.01
4304,-4.5
4305,-2.38
4306,10.84
4307,73.64
4308,83.82
4309,88.15
4310,93.6
4311,153.89999999999998
4312,165.59
4313,119.91999999999999
4314,77.00999999999999
4315,37.94
4316,9.89
4317,-0.32999999999999996
4318,-0.33
4319,-0.33
4320,1.3599999999999999
4321,-3.5100000000000002
4322,49.209999999999994
4323,70.59
4324,103.7
4325,113.98
4326,380.87
4327,350.9
4328,362.87
4329,494.25
4330,865.38
4331,896.4300000000001
4332,928.75
4333,847.8
4334,837.73
4335,859.81
4336,700.54
4337,494.4
4338,282.18
4339,46.93
4340,23.53
4341,122.27000000000001
4342,277.81
4343,223.89999999999998
4344,129.83
4345,106.31
4346,105.85
4347,105.72
4348,105.69
4349,110.67
4350,325.0
4351,285.02
4352,467.12
4353,819.76
4354,964.63
4355,1048.73
4356,1043.79
4357,947.8
4358,944.47
4359,912.52
4360,897.77
4361,872.25
4362,684.11
4363,595.9
4364,527.72
4365,400.08000000000004
4366,250.94
4367,154.39999999999998
4368,106.11
4369,106.22
4370,106.25
4371,106.22999999999999
4372,106.28
4373,106.30000000000001
4374,134.96
4375,194.84
4376,315.42
4377,363.19
4378,269.36
4379,164.56
4380,91.22999999999999
4381,85.1
4382,44.69
4383,24.619999999999997
4384,-0.05000000000000002
4385,-0.32
4386,3.17
4387,11.46
4388,3.9799999999999995
4389,0.27
4390,19.1
4391,66.28
4392,7.09
4393,21.28
4394,22.35
4395,3.42
4396,27.33
4397,15.56
4398,97.18
4399,182.70999999999998
4400,152.5
4401,260.88
4402,173.94
4403,134.28
4404,122.87
4405,173.3
4406,141.67000000000002
4407,93.69999999999999
4408,60.8
4409,50.489999999999995
4410,8.09
4411,-0.31000000000000005
4412,-0.31
4413,-0.32
4414,-0.32999999999999996
4415,-0.34
4416,-0.32999999999999996
4417,-2.3000000000000003
4418,-4.0200000000000005
4419,-4.08
4420,-5.3
4421,-7.78
4422,-7.84
4423,-7.9
4424,-7.94
4425,-0.6900000000000001
4426,240.90999999999997
4427,173.54
4428,118.25999999999999
4429,111.94
4430,68.39
4431,90.53
4432,147.54
4433,69.74
4434,54.510000000000005
4435,42.11
4436,6.96
4437,-0.42000000000000004
4438,-0.32
4439,-0.33
4440,0.8
4441,21.0
4442,71.53
4443,73.28
4444,73.03
4445,82.43
4446,32.15
4447,36.3
4448,55.269999999999996
4449,74.15
4450,32.730000000000004
4451,51.29
4452,71.67
4453,100.1
4454,130.43
4455,192.38
4456,203.95
4457,131.66
4458,175.9
4459,112.03
4460,126.74
4461,143.81
4462,184.77999999999997
4463,130.1
4464,56.52
4465,55.75
4466,55.760000000000005
4467,55.81
4468,55.81999999999999
4469,151.38
4470,356.37
4471,355.6
4472,240.14999999999998
4473,309.91999999999996
4474,256.27
4475,279.99
4476,306.62
4477,256.23
4478,265.6
4479,118.85
4480,118.47999999999999
4481,172.92000000000002
4482,120.06
4483,198.34
4484,397.15
4485,372.15999999999997
4486,233.23000000000002
4487,125.08000000000001
4488,100.45
4489,103.85
4490,101.99
4491,102.74000000000001
4492,99.03
4493,76.2
4494,1.1
4495,-0.51
4496,-0.31
4497,-0.32999999999999996
4498,-0.05
4499,-0.32999999999999996
4500,-0.33
4501,-0.34
4502,-0.32999999999999996
4503,3.3099999999999996
4504,-4.01
4505,13.850000000000001
4506,3.87
4507,20.03
4508,7.97
4509,7.879999999999999
4510,-2.21
4511,-7.29
4512,-7.71
4513,-7.78
4514,-7.85
4515,-7.880000000000001
4516,-7.9
4517,-7.9
4518,-7.91
4519,-7.92
4520,-7.9399999999999995
4521,-7.960000000000001
4522,-3.73
4523,9.73
4524,9.350000000000001
4525,31.07
4526,43.55
4527,83.78999999999999
4528,123.13999999999999
4529,134.29000000000002
4530,154.64
4531,141.68
4532,89.94
4533,30.060000000000002
4534,3.58
4535,53.730000000000004
4536,75.64
4537,29.82
4538,-1.49
4539,-2.54
4540,-4.16
4541,-2.01
4542,-7.77
4543,-4.17
4544,-4.17
4545,-3.9
4546,-7.24
4547,37.03
4548,272.12
4549,281.59000000000003
4550,458.37
4551,612.54
4552,755.8199999999999
4553,536.0699999999999
4554,347.8
4555,335.71000000000004
4556,355.73
4557,198.95999999999998
4558,231.89000000000001
4559,66.69
4560,85.71000000000001
4561,95.82
4562,84.99000000000001
4563,95.44
4564,90.25
4565,97.38
4566,90.65
4567,35.71
4568,6.46
4569,-0.25
4570,-0.11000000000000001
4571,31.86
4572,77.03
4573,106.0
4574,106.28999999999999
4575,105.97
4576,100.81
4577,102.35
4578,102.6
4579,100.38999999999999
4580,76.03
4581,3.37
4582,44.47
4583,66.95
4584,90.9
4585,64.41
4586,26.52
4587,-0.4
4588,-0.33
4589,-0.33
4590,-0.37
4591,18.37
4592,21.81
4593,2.6399999999999997
4594,-2.17
4595,0.1200000000000001
4596,8.280000000000001
4597,56.86
4598,38.68
4599,59.05
4600,151.59
4601,131.12
4602,70.92
4603,112.96000000000001
4604,201.05
4605,143.88
4606,39.95
4607,24.42
4608,56.989999999999995
4609,38.35
4610,54.28
4611,36.010000000000005
4612,20.71
4613,25.490000000000002
4614,4.58
4615,-1.28
4616,-4.04
4617,-4.08
4618,0.2400000000000002
4619,54.32
4620,103.45
4621,81.08
4622,115.86999999999999
4623,132.49
4624,287.37
4625,432.58
4626,205.78
4627,8.879999999999999
4628,18.78
4629,10.950000000000001
4630,34.71
4631,126.27000000000001
4632,38.66
4633,33.86
4634,4.25
4635,-0.32
4636,5.66
4637,30.21
4638,1.85
4639,-0.32
4640,-0.64
4641,-6.14
4642,-7.76
4643,-0.1200000000000001
4644,24.17
4645,43.46
4646,89.44
4647,106.15
4648,135.37
4649,158.92000000000002
4650,119.21000000000001
4651,67.19
4652,18.07
4653,-1.9100000000000001
4654,10.82
4655,0.48000000000000004
4656,3.99
4657,10.520000000000001
4658,-0.30000000000000004
4659,-0.43
4660,-3.98
4661,20.270000000000003
4662,19.83
4663,-6.75
4664,-7.82
4665,-2.04
4666,3.59
4667,1.75
4668,12.68
4669,34.6
4670,51.11
4671,72.82
4672,51.46
4673,37.45
4674,11.06
4675,-0.14
4676,127.0
4677,367.22
4678,220.2
4679,140.88
4680,106.22
4681,106.2
4682,105.89
4683,97.9
4684,106.16999999999999
4685,146.58999999999997
4686,163.04
4687,274.99
4688,316.28999999999996
4689,371.87
4690,92.89
4691,18.5
4692,6.550000000000001
4693,131.42000000000002
4694,138.44
4695,156.28
4696,158.51
4697,155.07
4698,338.83000000000004
4699,453.81
4700,432.61
4701,104.22
4702,63.5
4703,29.29
4704,108.72999999999999
4705,88.81
4706,37.980000000000004
4707,19.6
4708,12.120000000000001
4709,0.13
4710,-1.07
4711,-0.53
4712,-5.29
4713,-7.78
4714,-5.47
4715,-2.79
4716,80.59
4717,54.39
4718,50.21
4719,61.8
4720,54.82
4721,52.7
4722,114.69
4723,211.78
4724,222.21999999999997
4725,93.57
4726,44.91
4727,0.6200000000000001
4728,4.0200000000000005
4729,-0.45
4730,0.8800000000000001
4731,0.040000000000000036
4732,-0.32
4733,3.64
4734,44.86
4735,36.7
4736,26.31
4737,94.85
4738,167.94
4739,180.29000000000002
4740,244.29000000000002
4741,395.95
4742,511.87
4743,578.21
4744,615.1500000000001
4745,649.74
4746,697.89
4747,678.37
4748,592.38
4749,422.52
4750,305.03
4751,184.45
4752,105.66999999999999
4753,105.98
4754,105.65
4755,105.24000000000001
4756,105.97999999999999
4757,152.14
4758,558.0699999999999
4759,654.45
4760,544.5699999999999
4761,697.1800000000001
4762,893.16
4763,1049.54
4764,1093.22
4765,1045.3600000000001
4766,1011.25
4767,1098.02
4768,1098.34
4769,1056.84
4770,956.88
4771,971.4
4772,620.5799999999999
4773,569.8499999999999
4774,246.96
4775,67.21
4776,98.74000000000001
4777,105.65
4778,105.55
4779,105.65
4780,105.67
4781,157.26
4782,364.53
4783,504.27
4784,791.9300000000001
4785,793.37
4786,787.62
4787,783.77
4788,784.44
4789,682.88
4790,520.24
4791,302.54
4792,234.25
4793,111.03
4794,7.87
4795,9.36
4796,70.71000000000001
4797,201.56
4798,189.49
4799,117.17
4800,105.71000000000001
4801,106.13
4802,106.06
4803,106.15
4804,106.18
4805,131.95
4806,388.37
4807,580.1099999999999
4808,597.8299999999999
4809,597.85
4810,802.05
4811,896.29
4812,959.98
4813,905.56
4814,620.89
4815,541.41
4816,844.8399999999999
4817,863.0699999999999
4818,765.1
4819,624.62
4820,531.12
4821,327.93
4822,211.59
4823,102.93
4824,73.94
4825,23.490000000000002
4826,67.71000000000001
4827,5.8
4828,-0.32
4829,1.5499999999999998
4830,-2.6100000000000003
4831,-0.35
4832,11.1
4833,100.41999999999999
4834,378.45
4835,646.08
4836,670.3900000000001
4837,734.77
4838,764.0899999999999
4839,792.0
4840,605.0
4841,258.65999999999997
4842,168.93
4843,88.41999999999999
4844,-0.88
4845,10.01
4846,-0.04999999999999999
4847,102.87
4848,105.56
4849,98.13
4850,44.2
4851,28.200000000000003
4852,9.18
4853,61.089999999999996
4854,41.25
4855,7.220000000000001
4856,92.28
4857,268.65
4858,238.01000000000002
4859,100.43
4860,123.37
4861,298.73
4862,373.8
4863,504.75
4864,577.5
4865,385.22
4866,246.07999999999998
4867,184.58999999999997
4868,117.09
4869,31.449999999999996
4870,14.76
4871,123.71000000000001
4872,106.28
4873,106.25
4874,106.23
4875,106.21000000000001
4876,106.21000000000001
4877,117.02000000000001
4878,231.2
4879,330.37
4880,399.9
4881,388.77
4882,497.64
4883,573.06
4884,572.8
4885,747.12
4886,720.95
4887,662.6
4888,500.84000000000003
4889,366.84000000000003
4890,356.56
4891,291.89
4892,170.23000000000002
4893,55.92
4894,39.980000000000004
4895,11.32
4896,-0.33
4897,-0.33
4898,-0.34
4899,-0.34
4900,-0.33
4901,-0.33
4902,-0.33
4903,-3.7
4904,-7.529999999999999
4905,-7.63
4906,-7.7
4907,-7.72
4908,-7.76
4909,-6.75
4910,-0.29000000000000004
4911,0.52
4912,2.95
4913,36.11
4914,40.980000000000004
4915,-0.6699999999999999
4916,-7.79
4917,100.75999999999999
4918,60.46000000000001
4919,111.18
4920,106.29
4921,106.25999999999999
4922,77.02
4923,55.47
4924,55.78
4925,165.82
4926,455.27
4927,651.37
4928,753.35
4929,837.76
4930,573.21
4931,186.64
4932,295.1
4933,578.19
4934,400.43
4935,149.01
4936,73.15
4937,56.43
4938,209.57999999999998
4939,556.17
4940,528.52
4941,390.61
4942,271.3
4943,138.84
4944,105.75
4945,105.78999999999999
4946,105.77
4947,105.92
4948,113.33
4949,293.42
4950,516.98
4951,620.3199999999999
4952,731.65
4953,818.3199999999999
4954,881.12
4955,953.8499999999999
4956,877.78
4957,923.62
4958,863.75
4959,840.93
4960,760.4300000000001
4961,790.3
4962,543.0699999999999
4963,431.21000000000004
4964,327.36
4965,380.04
4966,194.39
4967,106.31
4968,106.25
4969,92.21000000000001
4970,78.32
4971,32.3
4972,36.739999999999995
4973,14.49
4974,-2.92
4975,-0.4
4976,-0.34
4977,-0.33999999999999997
4978,-0.33
4979,-0.83
4980,4.86
4981,43.06
4982,128.38
4983,190.68
4984,184.92000000000002
4985,164.97
4986,245.61
4987,141.73000000000002
4988,161.14
4989,140.86
4990,-0.07999999999999999
4991,0.61
4992,19.49
4993,59.239999999999995
4994,9.59
4995,4.39
4996,-0.32
4997,-0.6699999999999999
4998,-7.199999999999999
4999,-7.6899999999999995
5000,-7.73
5001,-7.779999999999999
5002,-7.83
5003,0.30000000000000004
5004,22.6
5005,21.32
5006,65.31
5007,85.05
5008,67.89
5009,75.31
5010,48.13
5011,3.95
5012,-2.4899999999999998
5013,20.97
5014,157.97
5015,123.32000000000001
5016,105.89
5017,105.86
5018,106.27000000000001
5019,106.25999999999999
5020,106.26
5021,131.16
5022,298.88
5023,213.57
5024,42.92
5025,74.02
5026,165.69
5027,155.49
5028,157.67000000000002
5029,269.93
5030,300.27
5031,423.59
5032,307.51
5033,403.43
5034,309.31
5035,212.79000000000002
5036,123.9
5037,183.49
5038,129.51
5039,75.43
5040,68.72999999999999
5041,45.53
5042,50.83
5043,94.30000000000001
5044,98.93
5045,100.86
5046,85.19
5047,146.47
5048,74.87
5049,70.65
5050,32.11
5051,0.42000000000000015
5052,18.869999999999997
5053,58.040000000000006
5054,132.82
5055,135.38
5056,169.95
5057,160.91
5058,100.52
5059,57.730000000000004
5060,24.04
5061,-0.53
5062,-0.3
5063,-0.31
5064,-0.31
5065,-0.31
5066,9.45
5067,10.56
5068,-1.17
5069,25.65
5070,20.78
5071,-4.29
5072,6.2
5073,16.82
5074,110.50999999999999
5075,116.77
5076,102.77
5077,114.83
5078,110.41
5079,98.85
5080,158.61
5081,291.2
5082,454.76
5083,202.7
5084,237.81
5085,158.25
5086,97.37
5087,95.2
5088,93.68
5089,76.99
5090,100.36
5091,50.370000000000005
5092,62.379999999999995
5093,146.12
5094,256.0
5095,162.55
5096,57.42
5097,58.07
5098,47.17
5099,72.12
5100,68.6
5101,71.47999999999999
5102,12.53
5103,6.55
5104,105.43
5105,92.65
5106,25.650000000000002
5107,21.59
5108,34.71
5109,34.01
5110,-0.8099999999999998
5111,1.74
5112,-0.37
5113,-2.81
5114,-4.09
5115,-4.13
5116,1.9000000000000001
5117,-4.41
5118,18.07
5119,21.46
5120,19.62
5121,0.0
5122,0.0
5123,0.0
5124,0.0
5125,0.0
5126,0.0
5127,0.0
5128,0.0
5129,0.0
5130,0.0
5131,0.0
5132,0.0
5133,0.0
5134,0.0
5135,0.0
5136,0.0
5137,0.0
5138,0.0
5139,0.0
5140,0.0
5141,0.0
5142,0.0
5143,-7.33
5144,-7.43
5145,-7.4
5146,24.490000000000002
5147,5.65
5148,40.47
5149,74.89
5150,123.44
5151,101.86
5152,117.44999999999999
5153,144.47
5154,126.27000000000001
5155,242.89999999999998
5156,379.23
5157,303.3
5158,125.30000000000001
5159,106.05
5160,106.1
5161,106.16999999999999
5162,105.72
5163,105.49000000000001
5164,105.87
5165,105.96000000000001
5166,183.18
5167,208.36
5168,177.24
5169,63.76
5170,0.7799999999999999
5171,-0.39
5172,10.45
5173,6.74
5174,122.82999999999998
5175,301.29
5176,406.87
5177,322.06
5178,163.07999999999998
5179,71.5
5180,129.82
5181,24.78
5182,111.53
5183,43.989999999999995
5184,48.06
5185,100.92
5186,55.54
5187,21.35
5188,5.609999999999999
5189,-0.31
5190,-0.33
5191,9.790000000000001
5192,3.13
5193,1.9800000000000002
5194,37.41
5195,84.94
5196,222.5
5197,96.08
5198,57.519999999999996
5199,314.07
5200,778.9300000000001
5201,755.02
5202,609.45
5203,449.54999999999995
5204,339.03
5205,217.54000000000002
5206,128.6
5207,105.31
5208,99.85
5209,105.28999999999999
5210,92.35
5211,99.49000000000001
5212,101.97999999999999
5213,105.31
5214,127.00999999999999
5215,77.85
5216,-0.32
5217,-2.98
5218,-6.29
5219,91.13
5220,187.77999999999997
5221,367.17
5222,265.06
5223,240.61
5224,381.88
5225,277.59000000000003
5226,182.49
5227,257.85
5228,152.55
5229,152.51999999999998
5230,102.03999999999999
5231,105.14
5232,105.39
5233,104.78
5234,105.30000000000001
5235,105.46
5236,105.38
5237,105.3
5238,105.28
5239,151.75
5240,244.14999999999998
5241,413.61
5242,577.56
5243,686.45
5244,327.38
5245,81.3
5246,-0.33999999999999997
5247,-0.33
5248,2.14
5249,51.45
5250,295.24
5251,460.32
5252,350.55
5253,241.72
5254,103.22999999999999
5255,101.75
5256,68.67
5257,104.06
5258,88.5
5259,102.25999999999999
5260,105.22999999999999
5261,240.38
5262,503.77
5263,711.02
5264,784.0
5265,747.37
5266,734.06
5267,370.71
5268,118.79
5269,142.83
5270,503.67
5271,442.73
5272,491.99
5273,356.17
5274,538.34
5275,381.11
5276,297.75
5277,293.74
5278,113.62
5279,104.6
5280,69.03999999999999
5281,69.82
5282,64.91
5283,52.98
5284,11.34
5285,92.28999999999999
5286,309.76
5287,433.26
5288,705.43
5289,405.26
5290,824.7
5291,188.95
5292,234.33
5293,238.32
5294,564.0999999999999
5295,475.94
5296,379.75
5297,203.72
5298,201.54000000000002
5299,224.57
5300,224.68
5301,145.01999999999998
5302,68.13
5303,48.87
5304,63.41
5305,72.30000000000001
5306,103.75999999999999
5307,101.52000000000001
5308,103.62
5309,111.89
5310,110.47
5311,111.19
5312,106.4
5313,188.56
5314,171.95999999999998
5315,259.18
5316,192.29000000000002
5317,151.45
5318,109.00999999999999
5319,90.24000000000001
5320,39.980000000000004
5321,25.66
5322,21.67
5323,32.089999999999996
5324,59.09
5325,35.79
5326,36.78
5327,15.139999999999999
5328,-2.63
5329,1.3800000000000001
5330,-0.32
5331,2.88
5332,4.23
5333,41.69
5334,72.64
5335,50.53
5336,47.94
5337,60.400000000000006
5338,75.3
5339,79.89
5340,98.61
5341,133.73000000000002
5342,140.0
5343,115.53999999999999
5344,123.83000000000001
5345,155.04000000000002
5346,160.32
5347,163.12
5348,144.94
5349,80.03999999999999
5350,38.56
5351,14.149999999999999
5352,13.610000000000001
5353,89.02
5354,96.82
5355,54.17
5356,7.8
5357,42.76
5358,85.81
5359,72.75
5360,26.16
5361,27.37
